seed,pass,contract,trump,pred_ev,actual_gp,p
100000,1,,,0.0000,0.0000,0.0000
100004,0,ulti,bells,3.1780,-8.0000,0.9315
100007,0,ulti,hearts,4.4457,8.0000,0.8519
100001,0,betli,,2.4627,-5.0000,0.7463
100006,0,ulti,hearts,7.0138,8.0000,0.9589
100005,0,parti,leaves,0.3549,-1.0000,0.6774
100002,0,parti,leaves,0.9986,1.0000,0.9993
100008,0,ulti,bells,1.0858,4.0000,0.7571
100013,1,,,0.0000,0.0000,0.0000
100010,0,parti,bells,0.0653,-1.0000,0.5326
100015,1,,,0.0000,0.0000,0.0000
100014,0,ulti,leaves,3.8553,4.0000,0.9879
100012,0,ulti,hearts,4.6161,-16.0000,0.8590
100011,0,ulti,bells,3.9998,4.0000,1.0000
100018,1,,,0.0000,0.0000,0.0000
100020,1,,,0.0000,0.0000,0.0000
100017,0,parti,hearts,1.2251,-2.0000,0.8063
100016,0,parti,hearts,1.9916,2.0000,0.9979
100019,0,parti,bells,0.1247,-1.0000,0.5624
100022,1,,,0.0000,0.0000,0.0000
100024,0,ulti,leaves,3.7087,-8.0000,0.9757
100027,1,,,0.0000,0.0000,0.0000
100009,0,parti,bells,0.6978,-1.0000,0.8489
100026,0,parti,hearts,1.9999,2.0000,1.0000
100023,0,ulti,bells,3.1880,-8.0000,0.9323
100003,0,ulti,leaves,3.9767,4.0000,0.9981
100025,0,ulti,bells,3.8840,4.0000,0.9903
100029,0,betli,,1.3958,-5.0000,0.6396
100031,0,ulti,hearts,7.8840,8.0000,0.9952
100032,0,ulti,hearts,5.2290,-16.0000,0.8845
100030,0,parti,leaves,0.9991,1.0000,0.9995
100033,0,parti,leaves,0.9999,1.0000,0.9999
100021,0,ulti,hearts,7.9930,8.0000,0.9997
100035,0,ulti,leaves,2.6242,-8.0000,0.8854
100034,0,ulti,hearts,7.9476,8.0000,0.9978
100038,1,,,0.0000,0.0000,0.0000
100036,0,parti,leaves,0.9966,1.0000,0.9983
100037,0,ulti,hearts,7.7345,8.0000,0.9889
100040,1,,,0.0000,0.0000,0.0000
100028,0,parti,acorns,0.1184,-1.0000,0.5592
100039,0,ulti,acorns,2.9166,-8.0000,0.9097
100041,0,ulti,bells,2.5246,-8.0000,0.8770
100045,1,,,0.0000,0.0000,0.0000
100044,0,ulti,hearts,4.1914,8.0000,0.8413
100046,1,,,0.0000,0.0000,0.0000
100042,0,parti,leaves,0.6820,1.0000,0.8410
100043,0,parti,acorns,0.9885,1.0000,0.9942
100047,0,parti,acorns,0.2140,-1.0000,0.6070
100049,0,ulti,leaves,3.3590,4.0000,0.9466
100050,0,ulti,acorns,1.6778,-8.0000,0.8065
100051,0,ulti,leaves,2.8232,4.0000,0.9019
100054,1,,,0.0000,0.0000,0.0000
100048,0,parti,acorns,0.9974,1.0000,0.9987
100053,0,ulti,bells,3.8732,4.0000,0.9894
100058,0,parti,hearts,1.9526,2.0000,0.9881
100060,0,ulti,hearts,7.2845,8.0000,0.9702
100055,0,ulti,bells,3.9087,4.0000,0.9924
100057,0,ulti,hearts,5.6752,8.0000,0.9031
100062,1,,,0.0000,0.0000,0.0000
100052,0,ulti,leaves,3.7720,4.0000,0.9810
100061,0,ulti,acorns,3.1037,4.0000,0.9253
100063,1,,,0.0000,0.0000,0.0000
100059,0,ulti,bells,3.5356,4.0000,0.9613
100065,1,,,0.0000,0.0000,0.0000
100068,1,,,0.0000,0.0000,0.0000
100066,0,betli,,1.7915,-5.0000,0.6792
100056,0,ulti,bells,3.9972,4.0000,0.9998
100070,0,ulti,bells,3.6570,-8.0000,0.9714
100069,0,parti,leaves,0.4748,-1.0000,0.7374
100073,1,,,0.0000,0.0000,0.0000
100074,1,,,0.0000,0.0000,0.0000
100071,0,ulti,hearts,7.8095,8.0000,0.9921
100067,0,ulti,bells,3.9745,4.0000,0.9979
100072,0,ulti,bells,3.9192,-8.0000,0.9933
100064,0,parti,hearts,1.4197,-2.0000,0.8549
100076,0,betli,,0.4917,-5.0000,0.5492
100075,0,ulti,bells,3.9688,4.0000,0.9974
100078,0,ulti,leaves,3.7114,4.0000,0.9759
100077,0,ulti,bells,3.6336,4.0000,0.9695
100082,1,,,0.0000,0.0000,0.0000
100079,0,ulti,hearts,5.8881,8.0000,0.9120
100080,0,parti,bells,0.2400,1.0000,0.6200
100081,0,ulti,bells,2.0968,4.0000,0.8414
100084,0,betli,,2.7405,5.0000,0.7741
100086,0,ulti,hearts,1.8245,8.0000,0.7427
100088,1,,,0.0000,0.0000,0.0000
100083,0,parti,hearts,1.9315,-2.0000,0.9829
100085,0,ulti,bells,3.8141,4.0000,0.9845
100087,0,ulti,leaves,3.5371,4.0000,0.9614
100089,0,ulti,bells,2.2490,4.0000,0.8541
100092,1,,,0.0000,0.0000,0.0000
100090,0,parti,hearts,1.8893,2.0000,0.9723
100091,0,ulti,bells,3.8618,4.0000,0.9885
100094,0,parti,hearts,0.2960,-2.0000,0.5740
100095,0,ulti,acorns,3.2563,-8.0000,0.9380
100097,1,,,0.0000,0.0000,0.0000
100099,0,ulti,hearts,6.1375,-16.0000,0.9224
100102,0,ulti,acorns,3.3635,4.0000,0.9470
100098,0,parti,acorns,0.1421,-1.0000,0.5711
100096,0,parti,acorns,0.9208,1.0000,0.9604
100101,0,ulti,bells,3.9979,4.0000,0.9998
100103,0,ulti,leaves,0.3239,4.0000,0.6937
100105,1,,,0.0000,0.0000,0.0000
100107,1,,,0.0000,0.0000,0.0000
100104,0,ulti,bells,3.0940,4.0000,0.9245
100109,0,ulti,leaves,0.0571,-8.0000,0.6714
100108,0,betli,,4.8799,-5.0000,0.9880
100106,0,parti,acorns,0.9965,1.0000,0.9982
100110,0,ulti,leaves,3.0502,-8.0000,0.9209
100111,0,ulti,leaves,3.9681,4.0000,0.9973
100115,0,parti,hearts,1.9999,2.0000,1.0000
100116,0,ulti,acorns,3.9355,4.0000,0.9946
100112,0,parti,acorns,0.9420,1.0000,0.9710
100114,0,ulti,hearts,7.0005,8.0000,0.9584
100119,0,parti,hearts,1.9996,2.0000,0.9999
100113,0,parti,acorns,0.9582,-1.0000,0.9791
100117,0,ulti,bells,3.9758,4.0000,0.9980
100093,0,ulti,leaves,3.9969,4.0000,0.9997
100120,0,ulti,acorns,2.3700,4.0000,0.8642
100118,0,ulti,hearts,6.5622,8.0000,0.9401
100125,1,,,0.0000,0.0000,0.0000
100121,0,parti,bells,0.3528,-1.0000,0.6764
100124,0,parti,acorns,0.9937,1.0000,0.9969
100129,1,,,0.0000,0.0000,0.0000
100123,0,ulti,hearts,7.9581,8.0000,0.9983
100100,0,parti,acorns,0.9468,1.0000,0.9734
100128,0,ulti,hearts,7.3236,8.0000,0.9718
100127,0,ulti,acorns,3.5126,-8.0000,0.9594
100130,0,ulti,acorns,1.0895,-8.0000,0.7575
100122,0,ulti,bells,3.8487,4.0000,0.9874
100131,0,betli,,4.2668,-5.0000,0.9267
100126,0,parti,bells,0.9542,1.0000,0.9771
100134,1,,,0.0000,0.0000,0.0000
100133,0,parti,acorns,0.9974,1.0000,0.9987
100132,0,ulti,hearts,7.8808,8.0000,0.9950
100136,0,ulti,bells,1.9352,4.0000,0.8279
100140,1,,,0.0000,0.0000,0.0000
100138,1,,,0.0000,0.0000,0.0000
100137,0,parti,hearts,1.5119,-2.0000,0.8780
100135,0,ulti,leaves,3.8369,4.0000,0.9864
100139,0,parti,hearts,1.2805,2.0000,0.8201
100142,1,,,0.0000,0.0000,0.0000
100145,1,,,0.0000,0.0000,0.0000
100141,0,ulti,acorns,3.9943,4.0000,0.9995
100143,0,parti,hearts,1.6612,2.0000,0.9153
100148,0,ulti,bells,2.8795,-8.0000,0.9066
100146,0,parti,bells,0.1053,-1.0000,0.5527
100144,0,parti,hearts,0.7847,-2.0000,0.6962
100147,0,ulti,acorns,2.1663,-8.0000,0.8472
100152,1,,,0.0000,0.0000,0.0000
100154,1,,,0.0000,0.0000,0.0000
100151,0,ulti,bells,3.7987,-8.0000,0.9832
100153,0,ulti,bells,3.5309,4.0000,0.9609
100155,0,ulti,leaves,3.6297,4.0000,0.9691
100159,1,,,0.0000,0.0000,0.0000
100156,0,ulti,bells,3.9998,4.0000,1.0000
100158,0,ulti,leaves,3.8472,4.0000,0.9873
100150,0,parti,acorns,0.8747,1.0000,0.9374
100157,0,parti,hearts,0.7536,-2.0000,0.6884
100160,0,parti,acorns,0.2942,-1.0000,0.6471
100162,1,,,0.0000,0.0000,0.0000
100149,0,parti,hearts,1.2654,-2.0000,0.8164
100161,0,parti,hearts,1.8022,-2.0000,0.9506
100166,0,ulti,hearts,3.5157,-16.0000,0.8132
100169,1,,,0.0000,0.0000,0.0000
100167,0,ulti,hearts,4.1900,8.0000,0.8413
100165,0,parti,bells,0.7815,-1.0000,0.8907
100164,0,ulti,hearts,7.7610,8.0000,0.9900
100171,0,ulti,hearts,1.4819,8.0000,0.7284
100168,0,ulti,bells,3.9858,-8.0000,0.9988
100170,0,ulti,acorns,0.7554,-8.0000,0.7296
100175,1,,,0.0000,0.0000,0.0000
100172,0,parti,bells,0.6147,-1.0000,0.8073
100173,0,ulti,bells,3.9646,4.0000,0.9970
100174,0,ulti,hearts,7.8706,8.0000,0.9946
100177,0,ulti,hearts,7.5827,8.0000,0.9826
100180,0,parti,hearts,1.8274,-2.0000,0.9569
100176,0,parti,hearts,1.9718,2.0000,0.9930
100178,0,parti,acorns,0.8320,1.0000,0.9160
100184,1,,,0.0000,0.0000,0.0000
100183,0,ulti,bells,1.9521,4.0000,0.8293
100185,0,ulti,acorns,0.5152,-8.0000,0.7096
100187,1,,,0.0000,0.0000,0.0000
100179,0,parti,hearts,1.8070,-2.0000,0.9518
100163,0,ulti,leaves,3.9008,4.0000,0.9917
100182,0,ulti,acorns,3.9965,4.0000,0.9997
100186,0,parti,hearts,1.9962,2.0000,0.9991
100189,0,ulti,bells,3.5099,4.0000,0.9592
100190,0,parti,leaves,0.5894,1.0000,0.7947
100188,0,ulti,bells,2.5658,4.0000,0.8805
100191,0,parti,hearts,1.9697,2.0000,0.9924
100194,1,,,0.0000,0.0000,0.0000
100193,0,betli,,2.3026,-5.0000,0.7303
100192,0,parti,hearts,1.9933,2.0000,0.9983
100199,1,,,0.0000,0.0000,0.0000
100198,0,ulti,acorns,1.8275,4.0000,0.8190
100196,0,parti,leaves,0.0035,1.0000,0.5018
100202,0,ulti,leaves,2.0011,4.0000,0.8334
100203,1,,,0.0000,0.0000,0.0000
100204,1,,,0.0000,0.0000,0.0000
100195,0,ulti,bells,3.8950,4.0000,0.9912
100200,0,ulti,leaves,3.6343,4.0000,0.9695
100207,1,,,0.0000,0.0000,0.0000
100205,0,parti,hearts,1.4250,-2.0000,0.8562
100206,0,ulti,hearts,6.7370,8.0000,0.9474
100208,0,ulti,leaves,1.8990,-8.0000,0.8249
100209,0,ulti,hearts,4.0724,-16.0000,0.8363
100201,0,ulti,bells,3.9970,4.0000,0.9998
100210,0,betli,,0.8322,5.0000,0.5832
100181,0,parti,bells,0.9690,1.0000,0.9845
100213,0,ulti,acorns,0.6988,-8.0000,0.7249
100212,0,parti,hearts,1.2802,2.0000,0.8201
100216,0,ulti,leaves,2.9164,-8.0000,0.9097
100217,0,ulti,bells,1.6003,-8.0000,0.8000
100214,0,ulti,leaves,2.9660,-8.0000,0.9138
100211,0,parti,leaves,0.4343,1.0000,0.7171
100215,0,parti,hearts,0.9681,2.0000,0.7420
100218,1,,,0.0000,0.0000,0.0000
100219,0,ulti,leaves,3.5808,4.0000,0.9651
100223,1,,,0.0000,0.0000,0.0000
100221,0,ulti,leaves,1.5938,4.0000,0.7995
100224,1,,,0.0000,0.0000,0.0000
100220,0,ulti,bells,0.4632,4.0000,0.7053
100225,1,,,0.0000,0.0000,0.0000
100222,0,ulti,leaves,2.2583,-8.0000,0.8549
100197,0,ulti,leaves,3.9804,4.0000,0.9984
100226,1,,,0.0000,0.0000,0.0000
100231,0,ulti,hearts,5.9895,8.0000,0.9162
100233,0,parti,acorns,0.6440,1.0000,0.8220
100228,0,ulti,bells,2.1794,4.0000,0.8483
100230,0,parti,hearts,1.9825,2.0000,0.9956
100234,0,ulti,hearts,5.6725,8.0000,0.9030
100232,0,ulti,hearts,6.9930,8.0000,0.9580
100227,0,parti,acorns,0.1094,-1.0000,0.5547
100235,0,ulti,bells,3.5602,-8.0000,0.9634
100237,0,ulti,leaves,1.8143,-8.0000,0.8179
100229,0,ulti,acorns,3.8786,4.0000,0.9899
100239,0,ulti,hearts,5.3053,8.0000,0.8877
100240,0,ulti,hearts,5.3976,-16.0000,0.8916
100241,0,ulti,bells,3.9570,4.0000,0.9964
100242,0,ulti,bells,3.6289,4.0000,0.9691
100238,0,parti,hearts,1.2691,2.0000,0.8173
100236,0,parti,leaves,0.9761,1.0000,0.9881
100243,1,,,0.0000,0.0000,0.0000
100247,1,,,0.0000,0.0000,0.0000
100244,0,parti,hearts,1.4961,2.0000,0.8740
100248,1,,,0.0000,0.0000,0.0000
100246,0,ulti,acorns,3.5794,4.0000,0.9649
100250,0,parti,hearts,1.4099,-2.0000,0.8525
100249,0,ulti,hearts,7.0077,8.0000,0.9587
100245,0,parti,acorns,0.9814,1.0000,0.9907
100254,1,,,0.0000,0.0000,0.0000
100252,0,ulti,leaves,3.0194,4.0000,0.9183
100253,0,ulti,bells,2.6620,-8.0000,0.8885
100256,1,,,0.0000,0.0000,0.0000
100257,1,,,0.0000,0.0000,0.0000
100251,0,ulti,acorns,3.9869,4.0000,0.9989
100255,0,ulti,hearts,5.5328,8.0000,0.8972
100264,1,,,0.0000,0.0000,0.0000
100259,0,ulti,leaves,2.0019,-8.0000,0.8335
100265,0,parti,hearts,1.4050,-2.0000,0.8512
100263,0,parti,hearts,1.8274,2.0000,0.9569
100258,0,ulti,bells,3.8877,4.0000,0.9906
100266,0,parti,hearts,0.7815,-2.0000,0.6954
100271,1,,,0.0000,0.0000,0.0000
100272,0,betli,,2.7669,5.0000,0.7767
100269,0,ulti,bells,3.7351,4.0000,0.9779
100260,0,parti,hearts,1.9611,2.0000,0.9903
100270,0,ulti,leaves,3.6061,4.0000,0.9672
100267,0,parti,hearts,1.5002,-2.0000,0.8751
100277,1,,,0.0000,0.0000,0.0000
100276,0,ulti,bells,2.8989,-8.0000,0.9082
100268,0,parti,leaves,0.5228,1.0000,0.7614
100273,0,parti,acorns,0.9132,1.0000,0.9566
100274,0,parti,acorns,0.6958,1.0000,0.8479
100261,0,ulti,bells,3.9974,4.0000,0.9998
100278,0,parti,hearts,1.4317,2.0000,0.8579
100280,1,,,0.0000,0.0000,0.0000
100279,0,ulti,leaves,3.9711,4.0000,0.9976
100275,0,ulti,hearts,7.5395,8.0000,0.9808
100283,1,,,0.0000,0.0000,0.0000
100282,1,,,0.0000,0.0000,0.0000
100284,1,,,0.0000,0.0000,0.0000
100281,0,ulti,hearts,4.4758,-16.0000,0.8532
100262,0,ulti,bells,3.9968,4.0000,0.9997
100285,0,betli,,2.3789,-5.0000,0.7379
100286,0,ulti,leaves,3.3438,4.0000,0.9453
100289,0,ulti,leaves,3.0411,4.0000,0.9201
100288,0,betli,,0.3417,-5.0000,0.5342
100291,0,betli,,1.9620,-5.0000,0.6962
100292,0,ulti,leaves,3.9896,4.0000,0.9991
100298,1,,,0.0000,0.0000,0.0000
100296,0,betli,,1.9820,-5.0000,0.6982
100290,0,parti,leaves,0.9085,1.0000,0.9543
100287,0,ulti,acorns,3.8066,4.0000,0.9839
100295,0,parti,hearts,1.9818,2.0000,0.9954
100299,1,,,0.0000,0.0000,0.0000
100294,0,ulti,leaves,3.7714,4.0000,0.9809
100300,0,ulti,hearts,1.1013,8.0000,0.7126
100293,0,ulti,bells,3.9975,4.0000,0.9998
100297,0,ulti,bells,3.8287,-8.0000,0.9857
100303,0,ulti,leaves,3.4473,4.0000,0.9539
100302,0,ulti,hearts,3.7172,-16.0000,0.8216
100301,0,parti,hearts,0.7136,-2.0000,0.6784
100304,0,parti,leaves,0.4617,-1.0000,0.7308
100305,0,ulti,acorns,3.9858,4.0000,0.9988
100307,0,ulti,bells,3.2093,-8.0000,0.9341
100308,0,ulti,leaves,3.6169,4.0000,0.9681
100309,0,ulti,hearts,4.0286,8.0000,0.8345
100306,0,parti,leaves,0.1898,-1.0000,0.5949
100312,0,ulti,acorns,2.0788,-8.0000,0.8399
100311,0,ulti,leaves,3.4467,4.0000,0.9539
100310,0,ulti,hearts,7.6108,8.0000,0.9838
100313,0,ulti,hearts,1.9964,-16.0000,0.7499
100314,0,ulti,leaves,3.3669,4.0000,0.9472
100319,1,,,0.0000,0.0000,0.0000
100318,0,ulti,hearts,6.1241,8.0000,0.9218
100320,0,ulti,leaves,3.6749,4.0000,0.9729
100317,0,ulti,bells,2.8585,-8.0000,0.9049
100323,1,,,0.0000,0.0000,0.0000
100322,0,parti,acorns,0.8975,-1.0000,0.9487
100316,0,ulti,acorns,3.8988,4.0000,0.9916
100324,1,,,0.0000,0.0000,0.0000
100315,0,ulti,leaves,3.9663,4.0000,0.9972
100321,0,ulti,leaves,3.8890,4.0000,0.9907
100325,1,,,0.0000,0.0000,0.0000
100326,0,ulti,bells,2.7128,4.0000,0.8927
100330,1,,,0.0000,0.0000,0.0000
100333,1,,,0.0000,0.0000,0.0000
100331,0,parti,hearts,1.9999,2.0000,1.0000
100327,0,ulti,acorns,3.9406,4.0000,0.9950
100332,0,ulti,bells,0.3686,4.0000,0.6974
100334,0,ulti,hearts,5.6140,-16.0000,0.9006
100329,0,ulti,bells,3.8248,4.0000,0.9854
100335,0,ulti,acorns,3.3235,4.0000,0.9436
100337,0,ulti,hearts,4.7060,-16.0000,0.8628
100338,1,,,0.0000,0.0000,0.0000
100328,0,ulti,bells,3.9986,4.0000,0.9999
100336,0,ulti,hearts,6.2189,8.0000,0.9258
100340,0,betli,,0.2833,-5.0000,0.5283
100344,1,,,0.0000,0.0000,0.0000
100341,0,ulti,hearts,5.2896,8.0000,0.8871
100342,0,parti,hearts,1.9935,2.0000,0.9984
100343,0,ulti,acorns,3.1480,-8.0000,0.9290
100345,0,ulti,bells,3.7304,4.0000,0.9775
100348,1,,,0.0000,0.0000,0.0000
100347,0,ulti,hearts,2.9589,-16.0000,0.7900
100354,1,,,0.0000,0.0000,0.0000
100353,0,ulti,bells,1.3042,-8.0000,0.7754
100351,0,ulti,leaves,0.8394,-8.0000,0.7366
100350,0,parti,leaves,0.0298,-1.0000,0.5149
100349,0,ulti,hearts,7.8004,8.0000,0.9917
100352,0,ulti,leaves,3.4048,4.0000,0.9504
100356,1,,,0.0000,0.0000,0.0000
100346,0,parti,leaves,0.8107,1.0000,0.9053
100358,0,ulti,hearts,5.1840,-16.0000,0.8827
100359,0,ulti,hearts,1.9908,8.0000,0.7496
100357,0,betli,,2.2989,-5.0000,0.7299
100355,0,ulti,hearts,7.7173,8.0000,0.9882
100360,0,ulti,bells,3.8831,4.0000,0.9903
100362,0,ulti,acorns,3.5038,4.0000,0.9586
100361,0,parti,hearts,0.6374,-2.0000,0.6593
100363,0,ulti,hearts,2.5466,8.0000,0.7728
100366,0,parti,hearts,1.5330,-2.0000,0.8833
100370,1,,,0.0000,0.0000,0.0000
100367,0,parti,hearts,0.7530,-2.0000,0.6882
100365,0,ulti,acorns,3.8265,4.0000,0.9855
100368,0,ulti,leaves,2.5368,-8.0000,0.8781
100339,0,ulti,hearts,7.9944,8.0000,0.9998
100369,0,ulti,hearts,3.4045,-16.0000,0.8085
100364,0,ulti,hearts,7.1370,8.0000,0.9640
100371,0,ulti,leaves,3.7362,4.0000,0.9780
100372,0,ulti,hearts,2.5836,-16.0000,0.7743
100375,1,,,0.0000,0.0000,0.0000
100373,0,ulti,hearts,4.7296,8.0000,0.8637
100378,1,,,0.0000,0.0000,0.0000
100376,0,ulti,leaves,0.6019,-8.0000,0.7168
100377,0,ulti,bells,3.7278,-8.0000,0.9773
100380,1,,,0.0000,0.0000,0.0000
100379,0,ulti,leaves,3.8734,4.0000,0.9894
100381,0,ulti,acorns,2.5955,-8.0000,0.8830
100374,0,parti,bells,0.8728,-1.0000,0.9364
100384,0,ulti,hearts,1.3610,8.0000,0.7234
100387,1,,,0.0000,0.0000,0.0000
100385,0,ulti,hearts,2.9148,8.0000,0.7881
100386,0,parti,hearts,1.8666,2.0000,0.9667
100383,0,parti,acorns,0.9043,1.0000,0.9521
100390,1,,,0.0000,0.0000,0.0000
100392,0,ulti,hearts,3.3341,-16.0000,0.8056
100388,0,ulti,hearts,7.6632,8.0000,0.9860
100389,0,parti,leaves,0.8598,1.0000,0.9299
100394,1,,,0.0000,0.0000,0.0000
100391,0,ulti,leaves,3.0779,4.0000,0.9232
100396,1,,,0.0000,0.0000,0.0000
100393,0,parti,leaves,0.6900,1.0000,0.8450
100399,1,,,0.0000,0.0000,0.0000
100398,0,parti,hearts,1.1201,2.0000,0.7800
100395,0,ulti,hearts,7.9226,8.0000,0.9968
100397,0,ulti,acorns,2.0310,-8.0000,0.8359
100382,0,ulti,hearts,7.9926,8.0000,0.9997
100403,1,,,0.0000,0.0000,0.0000
100402,0,ulti,leaves,3.3210,-8.0000,0.9434
100405,1,,,0.0000,0.0000,0.0000
100401,0,ulti,hearts,3.8771,-16.0000,0.8282
100406,0,ulti,bells,2.3863,-8.0000,0.8655
100407,0,ulti,hearts,3.8391,-16.0000,0.8266
100411,1,,,0.0000,0.0000,0.0000
100410,0,ulti,leaves,0.9166,-8.0000,0.7431
100413,1,,,0.0000,0.0000,0.0000
100404,0,ulti,bells,3.9252,4.0000,0.9938
100412,0,ulti,acorns,2.1659,-8.0000,0.8472
100409,0,parti,bells,0.9740,-1.0000,0.9870
100414,0,ulti,hearts,7.9110,8.0000,0.9963
100400,0,ulti,acorns,3.9699,4.0000,0.9975
100408,0,parti,hearts,1.9782,-2.0000,0.9945
100416,0,ulti,hearts,5.7108,-16.0000,0.9046
100417,0,ulti,bells,3.9553,4.0000,0.9963
100418,0,parti,leaves,0.9985,1.0000,0.9992
100424,1,,,0.0000,0.0000,0.0000
100423,0,ulti,acorns,3.0625,-8.0000,0.9219
100425,0,ulti,leaves,3.4659,4.0000,0.9555
100427,1,,,0.0000,0.0000,0.0000
100422,0,parti,leaves,0.5094,-1.0000,0.7547
100428,1,,,0.0000,0.0000,0.0000
100426,0,parti,hearts,1.8628,2.0000,0.9657
100430,1,,,0.0000,0.0000,0.0000
100420,0,ulti,bells,3.7865,4.0000,0.9822
100431,0,ulti,bells,3.7647,4.0000,0.9804
100429,0,parti,bells,0.9926,1.0000,0.9963
100433,0,ulti,acorns,3.5239,4.0000,0.9603
100436,1,,,0.0000,0.0000,0.0000
100432,0,ulti,acorns,3.7491,4.0000,0.9791
100435,0,parti,hearts,1.8136,2.0000,0.9534
100419,0,ulti,bells,3.9812,4.0000,0.9984
100415,0,parti,bells,0.9589,1.0000,0.9794
100421,0,ulti,acorns,3.9980,4.0000,0.9998
100438,0,ulti,hearts,7.0081,8.0000,0.9587
100437,0,ulti,hearts,6.3451,8.0000,0.9310
100439,0,parti,acorns,0.1673,-1.0000,0.5836
100441,0,ulti,acorns,2.9433,4.0000,0.9119
100445,1,,,0.0000,0.0000,0.0000
100442,0,parti,hearts,1.6936,-2.0000,0.9234
100444,0,ulti,acorns,1.9889,-8.0000,0.8324
100443,0,parti,hearts,1.9701,2.0000,0.9925
100434,0,parti,acorns,0.6196,1.0000,0.8098
100440,0,parti,bells,0.7613,1.0000,0.8807
100447,0,ulti,hearts,4.3833,8.0000,0.8493
100446,0,parti,hearts,0.6786,-2.0000,0.6696
100450,1,,,0.0000,0.0000,0.0000
100452,1,,,0.0000,0.0000,0.0000
100453,1,,,0.0000,0.0000,0.0000
100456,1,,,0.0000,0.0000,0.0000
100449,0,parti,bells,0.9785,1.0000,0.9892
100459,1,,,0.0000,0.0000,0.0000
100454,0,parti,hearts,1.8367,2.0000,0.9592
100457,0,ulti,bells,3.9735,4.0000,0.9978
100455,0,ulti,bells,3.9106,4.0000,0.9925
100463,1,,,0.0000,0.0000,0.0000
100462,1,,,0.0000,0.0000,0.0000
100460,0,parti,leaves,0.9186,1.0000,0.9593
100464,0,parti,hearts,1.2632,-2.0000,0.8158
100467,1,,,0.0000,0.0000,0.0000
100469,1,,,0.0000,0.0000,0.0000
100468,0,ulti,hearts,2.6908,-16.0000,0.7788
100461,0,ulti,bells,3.9986,4.0000,0.9999
100466,0,ulti,acorns,3.6509,4.0000,0.9709
100451,0,ulti,bells,3.9949,4.0000,0.9996
100458,0,ulti,hearts,7.9933,8.0000,0.9997
100470,0,ulti,bells,2.6658,4.0000,0.8888
100471,1,,,0.0000,0.0000,0.0000
100465,0,parti,hearts,1.4209,-2.0000,0.8552
100472,0,ulti,leaves,1.4647,-8.0000,0.7887
100473,1,,,0.0000,0.0000,0.0000
100474,1,,,0.0000,0.0000,0.0000
100475,1,,,0.0000,0.0000,0.0000
100448,0,ulti,bells,3.9744,4.0000,0.9979
100476,0,ulti,hearts,3.3683,8.0000,0.8070
100482,1,,,0.0000,0.0000,0.0000
100483,1,,,0.0000,0.0000,0.0000
100478,0,ulti,bells,1.3352,4.0000,0.7779
100479,0,ulti,hearts,3.8078,8.0000,0.8253
100477,0,ulti,acorns,3.8228,4.0000,0.9852
100480,0,ulti,acorns,3.8222,4.0000,0.9852
100481,0,ulti,acorns,3.8951,4.0000,0.9913
100484,0,ulti,leaves,3.8301,4.0000,0.9858
100486,0,ulti,hearts,6.0333,8.0000,0.9181
100487,0,ulti,bells,2.1484,4.0000,0.8457
100489,0,parti,hearts,1.9330,-2.0000,0.9833
100491,1,,,0.0000,0.0000,0.0000
100492,1,,,0.0000,0.0000,0.0000
100495,1,,,0.0000,0.0000,0.0000
100493,0,ulti,bells,2.2485,-8.0000,0.8540
100494,0,ulti,acorns,3.9438,4.0000,0.9953
100485,0,ulti,acorns,3.9983,4.0000,0.9999
100488,0,parti,hearts,0.2211,2.0000,0.5553
100490,0,parti,acorns,0.9421,1.0000,0.9710
100499,0,parti,hearts,1.1888,-2.0000,0.7972
100501,0,ulti,hearts,5.8806,8.0000,0.9117
100498,0,parti,hearts,1.3735,-2.0000,0.8434
100497,0,parti,acorns,0.1304,-1.0000,0.5652
100500,0,parti,hearts,1.2365,-2.0000,0.8091
100502,0,ulti,acorns,3.6100,-8.0000,0.9675
100503,1,,,0.0000,0.0000,0.0000
100505,0,ulti,bells,3.4285,-8.0000,0.9524
100504,0,parti,hearts,1.9759,2.0000,0.9940
100508,0,parti,hearts,1.9999,2.0000,1.0000
100511,1,,,0.0000,0.0000,0.0000
100506,0,ulti,leaves,3.3027,4.0000,0.9419
100496,0,parti,hearts,1.6040,2.0000,0.9010
100509,0,parti,hearts,0.7625,-2.0000,0.6906
100514,1,,,0.0000,0.0000,0.0000
100513,0,betli,,4.9987,5.0000,0.9999
100510,0,ulti,acorns,3.6045,4.0000,0.9670
100512,0,parti,hearts,0.5403,-2.0000,0.6351
100507,0,parti,bells,0.4481,1.0000,0.7241
100517,1,,,0.0000,0.0000,0.0000
100519,1,,,0.0000,0.0000,0.0000
100522,1,,,0.0000,0.0000,0.0000
100520,0,parti,leaves,0.9872,-1.0000,0.9936
100521,0,ulti,leaves,3.4584,4.0000,0.9549
100518,0,ulti,leaves,2.6040,4.0000,0.8837
100516,0,parti,acorns,0.3902,1.0000,0.6951
100515,0,parti,bells,0.6285,1.0000,0.8142
100526,0,ulti,hearts,0.7364,-16.0000,0.6974
100528,0,ulti,acorns,2.4031,4.0000,0.8669
100525,0,ulti,leaves,3.2044,4.0000,0.9337
100531,1,,,0.0000,0.0000,0.0000
100530,0,ulti,bells,3.8130,4.0000,0.9844
100527,0,parti,hearts,0.9624,-2.0000,0.7406
100529,0,parti,acorns,0.9838,1.0000,0.9919
